order_id,order_date,city,category,product,unit_price,quantity,discount,payment_method,customer_type,rating
ORD-11556,2025-12-03,أبها,إلكترونيات,شاحن سريع,59,2,0.1,بطاقة,عائد,
ORD-11557,2025-12-03,الرياض,إلكترونيات,ساعة ذكية,399,2,0,محفظة إلكترونية,عائد,4
ORD-11558,2025-12-04,الرياض,إلكترونيات,ساعة ذكية,399,3,0,الدفع عند الاستلام,جديد,5
ORD-11559,2025-12-04,الدمام,إلكترونيات,لوحة مفاتيح,129,1,0,بطاقة,عائد,4
ORD-11560,2025-12-04,الدمام,أغذية,عسل سدر,180,1,0.1,بطاقة,جديد,5
ORD-11561,2025-12-04,جدة,أغذية,تمر فاخر,95,1,0.1,بطاقة,جديد,
ORD-11562,2025-12-04,الدمام,ملابس,قميص قطني,79,1,0.05,تحويل بنكي,عائد,4
ORD-11563,2025-12-05,الرياض,أغذية,عسل سدر,180,1,0,الدفع عند الاستلام,عائد,5
ORD-11564,2025-12-05,أبها,ملابس,قميص قطني,79,1,0,بطاقة,عائد,4
ORD-11565,2025-12-05,جدة,ملابس,جاكيت,199,1,0,محفظة إلكترونية,عائد,4
ORD-11566,2025-12-05,الرياض,إلكترونيات,ساعة ذكية,399,1,0.05,بطاقة,جديد,3
ORD-11567,2025-12-05,جدة,أغذية,قهوة مختصة,65,2,0,بطاقة,جديد,4
ORD-11568,2025-12-05,المدينة,كتب,رواية,45,1,0,الدفع عند الاستلام,عائد,5
ORD-11569,2025-12-05,مكة,ملابس,جاكيت,199,2,0.05,محفظة إلكترونية,عائد,5
ORD-11570,2025-12-06,جدة,المنزل,طقم أواني,299,1,0,بطاقة,عائد,5
ORD-11571,2025-12-06,الرياض,المنزل,مصباح مكتب,89,1,0,محفظة إلكترونية,عائد,3
ORD-11572,2025-12-06,مكة,إلكترونيات,لوحة مفاتيح,129,2,0,الدفع عند الاستلام,جديد,3
ORD-11573,2025-12-06,الرياض,أغذية,تمر فاخر,95,5,0,محفظة إلكترونية,جديد,5
ORD-11574,2025-12-07,الدمام,إلكترونيات,شاحن سريع,59,2,0.1,بطاقة,جديد,5
ORD-11575,2025-12-07,أبها,إلكترونيات,لوحة مفاتيح,129,3,0.1,محفظة إلكترونية,جديد,
ORD-11576,2025-12-07,المدينة,المنزل,طقم أواني,299,2,0.1,بطاقة,عائد,5
ORD-11577,2025-12-07,مكة,إلكترونيات,شاحن سريع,59,1,0,تحويل بنكي,عائد,4
ORD-11578,2025-12-07,أبها,كتب,كتاب برمجة,120,2,0,محفظة إلكترونية,جديد,5
ORD-11579,2025-12-08,الرياض,المنزل,طقم أواني,299,3,0,بطاقة,عائد,5
ORD-11580,2025-12-08,أبها,أغذية,قهوة مختصة,65,1,0,محفظة إلكترونية,عائد,4
ORD-11581,2025-12-08,جدة,إلكترونيات,ساعة ذكية,399,3,0.05,بطاقة,عائد,4
ORD-11582,2025-12-08,مكة,المنزل,طقم أواني,299,2,0,بطاقة,جديد,5
ORD-11583,2025-12-08,المدينة,المنزل,مصباح مكتب,89,1,0,محفظة إلكترونية,عائد,5
ORD-11584,2025-12-09,جدة,أغذية,تمر فاخر,95,2,0,الدفع عند الاستلام,جديد,4
ORD-11585,2025-12-09,الرياض,إلكترونيات,لوحة مفاتيح,129,1,0.1,بطاقة,جديد,4
ORD-11586,2025-12-09,جدة,المنزل,طقم أواني,299,1,0,بطاقة,جديد,5
ORD-11587,2025-12-09,جدة,أغذية,عسل سدر,180,2,0.05,تحويل بنكي,عائد,
ORD-11588,2025-12-09,جدة,أغذية,تمر فاخر,95,2,0,بطاقة,جديد,3
ORD-11589,2025-12-09,جدة,إلكترونيات,سماعة لاسلكية,149,2,0.05,محفظة إلكترونية,عائد,1
ORD-11590,2025-12-10,الرياض,كتب,رواية,45,2,0.05,محفظة إلكترونية,عائد,5
ORD-11591,2025-12-10,المدينة,ملابس,حذاء رياضي,249,1,0,الدفع عند الاستلام,عائد,4
ORD-11592,2025-12-10,المدينة,المنزل,طقم أواني,299,1,0,بطاقة,جديد,4
ORD-11593,2025-12-10,جدة,المنزل,طقم أواني,299,2,0,بطاقة,جديد,3
ORD-11594,2025-12-11,مكة,المنزل,وسادة طبية,119,1,0,محفظة إلكترونية,عائد,4
ORD-11595,2025-12-11,الرياض,ملابس,قميص قطني,79,2,0.2,بطاقة,جديد,2
ORD-11596,2025-12-11,الرياض,إلكترونيات,ساعة ذكية,399,1,0.2,بطاقة,جديد,3
ORD-11597,2025-12-11,أبها,إلكترونيات,سماعة لاسلكية,149,1,0.1,بطاقة,عائد,3
ORD-11598,2025-12-11,جدة,أغذية,تمر فاخر,95,2,0.05,بطاقة,عائد,4
ORD-11599,2025-12-11,مكة,كتب,كتاب برمجة,120,2,0,محفظة إلكترونية,عائد,3
ORD-11600,2025-12-12,الدمام,المنزل,مصباح مكتب,89,1,0,بطاقة,عائد,
ORD-11601,2025-12-12,الدمام,المنزل,وسادة طبية,119,1,0.05,بطاقة,جديد,4
ORD-11602,2025-12-12,مكة,إلكترونيات,لوحة مفاتيح,129,3,0,بطاقة,جديد,
ORD-11603,2025-12-12,جدة,إلكترونيات,لوحة مفاتيح,129,1,0.05,بطاقة,عائد,5
ORD-11604,2025-12-12,الرياض,ملابس,جاكيت,199,1,0,تحويل بنكي,عائد,3
ORD-11605,2025-12-12,جدة,إلكترونيات,سماعة لاسلكية,149,2,0,بطاقة,جديد,5
ORD-11606,2025-12-13,أبها,ملابس,حذاء رياضي,249,2,0.1,محفظة إلكترونية,جديد,4
ORD-11607,2025-12-13,أبها,أغذية,قهوة مختصة,65,2,0,بطاقة,عائد,4
ORD-11608,2025-12-13,مكة,أغذية,عسل سدر,180,1,0.2,محفظة إلكترونية,جديد,5
ORD-11609,2025-12-13,الرياض,المنزل,وسادة طبية,119,1,0,بطاقة,جديد,4
ORD-11610,2025-12-14,الرياض,المنزل,وسادة طبية,119,2,0.2,محفظة إلكترونية,عائد,5
ORD-11611,2025-12-14,الدمام,ملابس,قميص قطني,79,2,0,بطاقة,عائد,4
ORD-11612,2025-12-14,الرياض,إلكترونيات,شاحن سريع,59,1,0,بطاقة,عائد,5
ORD-11613,2025-12-14,الرياض,كتب,رواية,45,1,0.2,محفظة إلكترونية,جديد,
ORD-11614,2025-12-14,أبها,ملابس,حذاء رياضي,249,4,0.1,بطاقة,عائد,3
ORD-11615,2025-12-15,الرياض,أغذية,تمر فاخر,95,2,0,بطاقة,عائد,3
ORD-11616,2025-12-15,جدة,إلكترونيات,ساعة ذكية,399,1,0.2,بطاقة,جديد,5
ORD-11617,2025-12-15,أبها,المنزل,وسادة طبية,119,1,0.05,محفظة إلكترونية,عائد,4
ORD-11618,2025-12-15,جدة,ملابس,قميص قطني,79,3,0,بطاقة,عائد,4
ORD-11619,2025-12-15,الرياض,إلكترونيات,ساعة ذكية,399,1,0,الدفع عند الاستلام,جديد,5
ORD-11620,2025-12-16,مكة,إلكترونيات,لوحة مفاتيح,129,1,0.1,تحويل بنكي,عائد,5
ORD-11621,2025-12-16,جدة,إلكترونيات,ساعة ذكية,399,2,0,بطاقة,عائد,
ORD-11622,2025-12-16,مكة,إلكترونيات,ساعة ذكية,399,1,0.1,بطاقة,جديد,5
ORD-11623,2025-12-16,الرياض,ملابس,جاكيت,199,3,0,محفظة إلكترونية,جديد,3
ORD-11624,2025-12-16,الدمام,كتب,كتاب برمجة,120,2,0,بطاقة,جديد,5
ORD-11625,2025-12-17,الدمام,ملابس,حذاء رياضي,249,1,0,بطاقة,عائد,5
ORD-11626,2025-12-17,المدينة,ملابس,جاكيت,199,1,0.05,محفظة إلكترونية,جديد,5
ORD-11627,2025-12-17,الرياض,إلكترونيات,سماعة لاسلكية,149,3,0.05,الدفع عند الاستلام,جديد,3
ORD-11628,2025-12-17,جدة,المنزل,طقم أواني,299,1,0,بطاقة,عائد,5
ORD-11629,2025-12-17,الرياض,أغذية,قهوة مختصة,65,2,0.2,محفظة إلكترونية,عائد,4
ORD-11630,2025-12-18,الرياض,أغذية,تمر فاخر,95,1,0,بطاقة,عائد,4
ORD-11631,2025-12-18,الرياض,كتب,رواية,45,1,0,الدفع عند الاستلام,جديد,5
ORD-11632,2025-12-18,المدينة,المنزل,طقم أواني,299,1,0.1,بطاقة,جديد,1
ORD-11633,2025-12-18,الرياض,المنزل,طقم أواني,299,1,0.2,الدفع عند الاستلام,جديد,
ORD-11634,2025-12-18,جدة,إلكترونيات,سماعة لاسلكية,149,1,0,محفظة إلكترونية,عائد,
ORD-11635,2025-12-18,الرياض,إلكترونيات,شاحن سريع,59,1,0,بطاقة,عائد,4
ORD-11636,2025-12-19,المدينة,أغذية,تمر فاخر,95,3,0,محفظة إلكترونية,عائد,5
ORD-11637,2025-12-19,مكة,أغذية,قهوة مختصة,65,2,0,محفظة إلكترونية,جديد,5
ORD-11638,2025-12-19,المدينة,ملابس,حذاء رياضي,249,2,0,محفظة إلكترونية,عائد,3
ORD-11639,2025-12-19,الرياض,إلكترونيات,شاحن سريع,59,3,0,بطاقة,عائد,5
ORD-11640,2025-12-19,جدة,إلكترونيات,سماعة لاسلكية,149,4,0,الدفع عند الاستلام,جديد,2
ORD-11641,2025-12-19,الدمام,ملابس,جاكيت,199,2,0,بطاقة,عائد,4
ORD-11642,2025-12-20,جدة,إلكترونيات,شاحن سريع,59,1,0,بطاقة,جديد,3
ORD-11643,2025-12-20,الدمام,المنزل,وسادة طبية,119,2,0,محفظة إلكترونية,عائد,5
ORD-11644,2025-12-20,أبها,المنزل,وسادة طبية,119,2,0,محفظة إلكترونية,عائد,1
ORD-11645,2025-12-20,الدمام,كتب,كتاب برمجة,120,1,0,الدفع عند الاستلام,عائد,3
ORD-11646,2025-12-20,المدينة,أغذية,قهوة مختصة,65,3,0.05,الدفع عند الاستلام,جديد,3
ORD-11647,2025-12-21,الدمام,أغذية,تمر فاخر,95,1,0,بطاقة,عائد,5
ORD-11648,2025-12-21,جدة,ملابس,حذاء رياضي,249,1,0,محفظة إلكترونية,عائد,2
ORD-11649,2025-12-21,جدة,المنزل,مصباح مكتب,89,1,0.2,محفظة إلكترونية,عائد,
ORD-11650,2025-12-21,مكة,إلكترونيات,لوحة مفاتيح,129,1,0,الدفع عند الاستلام,عائد,4
ORD-11651,2025-12-21,الرياض,ملابس,جاكيت,199,1,0,تحويل بنكي,جديد,4
ORD-11652,2025-12-22,الرياض,ملابس,جاكيت,199,2,0,محفظة إلكترونية,عائد,5
ORD-11653,2025-12-22,الدمام,أغذية,تمر فاخر,95,2,0,بطاقة,عائد,
ORD-11654,2025-12-22,جدة,أغذية,قهوة مختصة,65,1,0,الدفع عند الاستلام,جديد,5
ORD-11655,2025-12-22,جدة,ملابس,حذاء رياضي,249,2,0.2,بطاقة,جديد,5
ORD-11656,2025-12-22,الرياض,إلكترونيات,شاحن سريع,59,1,0,تحويل بنكي,جديد,3
ORD-11657,2025-12-22,جدة,المنزل,مصباح مكتب,89,1,0,بطاقة,عائد,4
ORD-11658,2025-12-23,الرياض,ملابس,حذاء رياضي,249,3,0.1,بطاقة,جديد,4
ORD-11659,2025-12-23,المدينة,المنزل,وسادة طبية,119,2,0,بطاقة,جديد,2
ORD-11660,2025-12-23,الرياض,إلكترونيات,شاحن سريع,59,1,0,بطاقة,عائد,4
ORD-11661,2025-12-23,الرياض,إلكترونيات,ساعة ذكية,399,1,0.1,بطاقة,عائد,4
ORD-11662,2025-12-23,الدمام,ملابس,قميص قطني,79,1,0,بطاقة,جديد,4
ORD-11663,2025-12-23,الرياض,أغذية,عسل سدر,180,1,0.1,بطاقة,عائد,5
ORD-11664,2025-12-24,الدمام,كتب,كتاب برمجة,120,1,0,بطاقة,عائد,3
ORD-11665,2025-12-24,الدمام,أغذية,تمر فاخر,95,2,0.1,بطاقة,جديد,5
ORD-11666,2025-12-24,أبها,المنزل,طقم أواني,299,2,0,محفظة إلكترونية,عائد,3
ORD-11667,2025-12-24,الرياض,المنزل,مصباح مكتب,89,2,0,بطاقة,جديد,2
ORD-11668,2025-12-25,جدة,ملابس,قميص قطني,79,1,0.1,الدفع عند الاستلام,عائد,3
ORD-11669,2025-12-25,المدينة,كتب,كتاب برمجة,120,4,0,بطاقة,جديد,2
ORD-11670,2025-12-25,أبها,إلكترونيات,سماعة لاسلكية,149,4,0.05,محفظة إلكترونية,جديد,3
ORD-11671,2025-12-25,جدة,ملابس,حذاء رياضي,249,3,0,بطاقة,جديد,5
ORD-11672,2025-12-25,الدمام,إلكترونيات,لوحة مفاتيح,129,1,0,بطاقة,عائد,
ORD-11673,2025-12-26,المدينة,المنزل,مصباح مكتب,89,1,0,تحويل بنكي,جديد,4
ORD-11674,2025-12-26,مكة,إلكترونيات,سماعة لاسلكية,149,1,0.2,بطاقة,جديد,5
ORD-11675,2025-12-26,الدمام,المنزل,طقم أواني,299,2,0,الدفع عند الاستلام,جديد,4
ORD-11676,2025-12-26,مكة,أغذية,قهوة مختصة,65,2,0,محفظة إلكترونية,عائد,3
ORD-11677,2025-12-27,أبها,أغذية,تمر فاخر,95,1,0,الدفع عند الاستلام,جديد,
ORD-11678,2025-12-27,المدينة,المنزل,مصباح مكتب,89,2,0,محفظة إلكترونية,جديد,3
ORD-11679,2025-12-27,الرياض,أغذية,تمر فاخر,95,1,0.1,الدفع عند الاستلام,عائد,5
ORD-11680,2025-12-27,مكة,ملابس,جاكيت,199,1,0,محفظة إلكترونية,جديد,4
ORD-11681,2025-12-28,الرياض,المنزل,طقم أواني,299,1,0,بطاقة,جديد,1
ORD-11682,2025-12-28,المدينة,المنزل,وسادة طبية,119,1,0,الدفع عند الاستلام,جديد,2
ORD-11683,2025-12-28,الرياض,ملابس,قميص قطني,79,1,0,الدفع عند الاستلام,جديد,4
ORD-11684,2025-12-28,الرياض,أغذية,تمر فاخر,95,4,0,بطاقة,عائد,4
ORD-11685,2025-12-28,الدمام,إلكترونيات,ساعة ذكية,399,3,0,تحويل بنكي,عائد,4
ORD-11686,2025-12-28,الرياض,كتب,رواية,45,3,0,محفظة إلكترونية,جديد,2
ORD-11687,2025-12-29,الدمام,أغذية,قهوة مختصة,65,2,0,تحويل بنكي,عائد,
ORD-11688,2025-12-29,الدمام,أغذية,قهوة مختصة,65,1,0.05,بطاقة,عائد,3
ORD-11689,2025-12-29,الرياض,إلكترونيات,سماعة لاسلكية,149,1,0.1,بطاقة,جديد,4
ORD-11690,2025-12-29,المدينة,ملابس,قميص قطني,79,1,0,محفظة إلكترونية,عائد,4
ORD-11691,2025-12-29,جدة,المنزل,مصباح مكتب,89,2,0.2,بطاقة,جديد,4
ORD-11692,2025-12-30,مكة,إلكترونيات,ساعة ذكية,399,1,0.1,تحويل بنكي,عائد,4
ORD-11693,2025-12-30,الرياض,أغذية,عسل سدر,180,1,0.05,بطاقة,جديد,5
ORD-11694,2025-12-30,جدة,كتب,كتاب برمجة,120,1,0.05,بطاقة,عائد,5
ORD-11695,2025-12-30,الرياض,كتب,كتاب برمجة,120,1,0,بطاقة,عائد,5
ORD-11696,2025-12-31,الدمام,إلكترونيات,سماعة لاسلكية,149,1,0,بطاقة,جديد,2
ORD-11697,2025-12-31,المدينة,ملابس,قميص قطني,79,1,0,بطاقة,عائد,4
ORD-11698,2025-12-31,الرياض,أغذية,عسل سدر,180,3,0,بطاقة,جديد,5
ORD-11699,2025-12-31,الرياض,ملابس,حذاء رياضي,249,2,0.1,بطاقة,عائد,
ORD-11700,2025-12-31,الدمام,أغذية,قهوة مختصة,65,3,0,تحويل بنكي,عائد,4
